status,project,additional,timePlayed
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:53:15Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T12:52:54Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:53:15Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T12:54:26Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:54:39Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:54:39Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T12:54:26Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:54:39Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:54:39Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T12:56:20Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:56:43Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T12:56:20Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:56:43Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T12:58:18Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:58:33Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:58:33Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T12:58:18Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:58:33Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T12:58:33Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:01:00Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:01:31Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:01:37Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:01:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:01:38Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:01:00Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:01:31Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:01:37Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:01:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:01:38Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:03:23Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:03:38Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:03:23Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:03:38Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:04:47Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:05:16Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:04:47Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:05:16Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:06:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:07:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:06:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:07:06Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:09:15Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:09:41Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:09:15Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:09:41Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:20:34Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:20:58Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:22:11Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:22:27Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:23:56Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:22:11Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:22:27Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:23:56Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:24:17Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:29:23Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:29:42Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:29:23Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:29:42Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:34:49Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:39:36Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:40:05Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:39:36Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:40:05Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:40:29Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:40:53Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:41:20Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:40:29Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:40:53Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T13:41:20Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:47:45Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:47:45Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:50:17Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:50:46Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:51:56Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:50:17Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:50:46Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:51:56Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:53:15Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:53:49Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:53:15Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:53:49Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:55:55Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:55:55Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:56:14Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:56:14Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:58:58Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:59:24Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T13:58:58Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T13:59:24Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:00:21Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:01:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:01:57Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:00:21Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:01:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:01:57Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:02:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:03:05Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:04:05Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:02:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:03:05Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:04:05Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:04:28Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:05:28Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:05:46Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:04:28Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:05:28Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:05:46Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:07:14Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:07:28Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:07:50Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:07:14Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:07:28Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:07:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:08:26Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:08:43Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:08:52Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:09:03Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:10:02Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:10:16Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:08:26Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:08:43Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:08:52Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:09:03Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:10:02Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:10:16Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:11:15Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:12:01Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:12:57Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:13:00Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:13:10Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:13:14Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:13:35Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:12:57Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:13:00Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:13:10Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:13:14Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:13:35Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:14:36Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:15:01Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:14:36Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:15:01Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:17:59Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:19:21Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:21:28Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:23:46Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:25:08Z
TERMOS_ABANDONADO,66f479e271aa00601b17fe4f,,2025-04-06T14:26:36Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:29:05Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:29:20Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:29:28Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:29:05Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:29:20Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:29:28Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:30:16Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:30:31Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:31:26Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:30:16Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:30:31Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:31:26Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:32:35Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:32:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:32:48Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:32:52Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:33:02Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:33:09Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:33:09Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:33:50Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:32:35Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:32:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:32:48Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:32:52Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:33:02Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:33:09Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:33:09Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:33:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:33:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:34:06Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:34:30Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:34:32Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:35:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:35:09Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:35:22Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:33:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:34:06Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:34:30Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:34:32Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:35:03Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:35:09Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:35:22Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:36:12Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:37:22Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:30Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:32Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:39Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:48Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:49Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:36:12Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:37:22Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:30Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:32Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:39Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:48Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:37:49Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:38:36Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:38:49Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:43:45Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:43:45Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:44:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:45:13Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:46:17Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:44:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:45:13Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:46:17Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:46:37Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:47:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:48:02Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:48:07Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:46:37Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:47:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:48:02Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:48:07Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:49:00Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:49:18Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:50:17Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:49:00Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:49:18Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:50:17Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:50:34Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:51:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:52:01Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:50:34Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:51:38Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:52:01Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:52:48Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:53:04Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:54:28Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:52:48Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:53:04Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:54:28Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:54:52Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:55:39Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:55:54Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:56:17Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:56:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:57:02Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:57:06Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:57:10Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:57:23Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:58:20Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:58:45Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:59:41Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:00:01Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:54:52Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:55:39Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:55:54Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:56:17Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:56:50Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:57:02Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:57:06Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:57:10Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:57:23Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:58:20Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T14:58:45Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T14:59:41Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:00:01Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:03:22Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:03:47Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:04:09Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:04:40Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:05:04Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:05:05Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:03:22Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:03:47Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:04:09Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:04:40Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:05:04Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:05:05Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:05:51Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:05:51Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:09:33Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:09:51Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:10:48Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:09:33Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:09:51Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:10:48Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:11:11Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:11:58Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:12:11Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:11:11Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:11:58Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:12:11Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:13:08Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:13:52Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:13:59Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:14:19Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:14:33Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:13:08Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:13:52Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:13:59Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:14:19Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:14:33Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:15:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:16:19Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:16:20Z
MOSTROU_FOTOS,66f479e271aa00601b17fe4f,,2025-04-06T15:15:57Z
ESCANEOU_QRCODE,66f479e271aa00601b17fe4f,,2025-04-06T15:16:19Z
